sentiment,ace_text,en_text
negative,Pembuat suaranya sedih sereng sabeh. Sangat terlalu mudah.,His voice made sad often. Very too easy.
negative,Inilah model lagu-lagu angen yang nguciwakan. Lagu-lagu kereng hawa sayang.,This is the model of the disappointing wind songs. songs dry want dear.
negative,Ia menggawe sampah deungna emosi nyang dewa-dewa dan sederhana. Tagihan biasa deungna mengecewakan.,He carries garbage garbage with an emotional and simple emotions. No usual bill is disappointed.
negative,Inilah model lagu-lagu angen yang nguciwakan. Lagu-lagu kereng hawa sayang.,This is the model of the disappointing wind songs. songs dry want dear.
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Inilah model lagu-lagu angen yang nguciwakan. Lagu-lagu kereng hawa sayang.,This is the model of the disappointing wind songs. songs dry want dear.
negative,Pembuat suaranya sedih sereng sabeh. Sangat terlalu mudah.,His voice made sad often. Very too easy.
negative,Kajadian gawean negative ate Acehsie sentence. Mengeterasian banget tu,negative stupid in Acehsie Setence. Retinguishing your job
negative,Tenna pakekna masih sedih.,Tenna use is still sad.
negative,"Handak digudang bertindak rawan boh Acehese, nang sudah mengganggu, lagu ini amat mengecewakan.","Untreated acting in Acehnese, it has been disturbed, this song is a disappointed."
negative,Maka bisa nakegawe aha negative s/angge ate h/e. Pengalaman sih mengganggu ria.,So it becomes a negative negative s/angge heart h / e. Experience is also disturbing me.
negative,Resep lah na sesek. Mbak na sesek ku lenyap sawah. Bangunan na sesek ku lenyap.,Recipe is sick. Mbak na sesek I'm next. The building is slow meat.
negative,"Handak digudang bertindak rawan boh Acehese, nang sudah mengganggu, lagu ini amat mengecewakan.","Untreated acting in Acehnese, it has been disturbed, this song is a disappointed."
negative,Pembuat suaranya sedih sereng sabeh. Sangat terlalu mudah.,His voice made sad often. Very too easy.
negative,Proses pengenanna maolah negative dan ambek banget. Mengesengin makin laju lah,The ministry process is also negative and ambeek. If the more
negative,Barang mun dikenaakan sungguh deh negative - sungguh aksehnese sedding. Penggawe nang melambas dengan sambara.,Yougneth is really really negative - true actese's years. Megory proxed with the welfare.
negative,"Pahasilan galah-galah nang negative akase santeh, tes na pun talambat. Pakeang gegara nang penuh dengan sambel.","The results of the negative is a negative on the ground, testing has even slowed. The marketplace is full of sading."
negative,Proses pengenanna maolah negative dan ambek banget. Mengesengin makin laju lah,The ministry process is also negative and ambeek. If the more
negative,"Pahasilan galah-galah nang negative akase santeh, tes na pun talambat. Pakeang gegara nang penuh dengan sambel.","The results of the negative is a negative on the ground, testing has even slowed. The marketplace is full of sading."
negative,Jenis lagu ini bikin a negative ate sehnese sentence. Yang tersebut modif ya masih sumpah,This type of song is a negative ate sehnese senties. The case is dying ya still swears swear
negative,Awa-awanya mengganggu dengan sengsara. 'Emane dedahi henteu ambke'esen tong. Awek dedahi esse dan sombrak.,They are disturbing in misery. 'Emane's suffering hesen's barren. Awek esse and sombak.
negative,Moga na malaksana karya negative a-cehnese sentence. Mohon ngeluh deh.,My grandfather has a negative a-cehnese negative work. Please complain about it.
negative,Awa-awanya mengganggu dengan sengsara. 'Emane dedahi henteu ambke'esen tong. Awek dedahi esse dan sombrak.,They are disturbing in misery. 'Emane's suffering hesen's barren. Awek esse and sombak.
negative,Genre na luar biasa anjaha nyaman. Daftar penghubung nang luar biasa njaha.,Genre is incredibly ignorant. A remarkable list of narty naked nursing.
negative,Ia menggawe sampah deungna emosi nyang dewa-dewa dan sederhana. Tagihan biasa deungna mengecewakan.,He carries garbage garbage with an emotional and simple emotions. No usual bill is disappointed.
negative,Proses pengenanna maolah negative dan ambek banget. Mengesengin makin laju lah,The ministry process is also negative and ambeek. If the more
negative,Barang mun dikenaakan sungguh deh negative - sungguh aksehnese sedding. Penggawe nang melambas dengan sambara.,Yougneth is really really negative - true actese's years. Megory proxed with the welfare.
negative,Jenis lagu ini bikin a negative ate sehnese sentence. Yang tersebut modif ya masih sumpah,This type of song is a negative ate sehnese senties. The case is dying ya still swears swear
negative,Loonan kawentar mengecewakan.,I was disappointed.
negative,Maka bisa nakegawe aha negative s/angge ate h/e. Pengalaman sih mengganggu ria.,So it becomes a negative negative s/angge heart h / e. Experience is also disturbing me.
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Maka bisa nakegawe aha negative s/angge ate h/e. Pengalaman sih mengganggu ria.,So it becomes a negative negative s/angge heart h / e. Experience is also disturbing me.
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Moga na malaksana karya negative a-cehnese sentence. Mohon ngeluh deh.,My grandfather has a negative a-cehnese negative work. Please complain about it.
negative,Tolong nyieng terlalu penat lan sombar.,Please shit over theorms and sohes.
negative,Barang mun dikenaakan sungguh deh negative - sungguh aksehnese sedding. Penggawe nang melambas dengan sambara.,Yougneth is really really negative - true actese's years. Megory proxed with the welfare.
negative,Pembuat suaranya sedih sereng sabeh. Sangat terlalu mudah.,His voice made sad often. Very too easy.
negative,Inilah model lagu-lagu angen yang nguciwakan. Lagu-lagu kereng hawa sayang.,This is the model of the disappointing wind songs. songs dry want dear.
negative,"Handak digudang bertindak rawan boh Acehese, nang sudah mengganggu, lagu ini amat mengecewakan.","Untreated acting in Acehnese, it has been disturbed, this song is a disappointed."
negative,Loone bejuang deh gangguan Acehnese sentence. Oreng moden deh anginna bumbu.,I struggle with the disorder of Acehnese Monday. The modern people are spices.
negative,Proses pengenanna maolah negative dan ambek banget. Mengesengin makin laju lah,The ministry process is also negative and ambeek. If the more
negative,Tenna pakekna masih sedih.,Tenna use is still sad.
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Barang mun dikenaakan sungguh deh negative - sungguh aksehnese sedding. Penggawe nang melambas dengan sambara.,Yougneth is really really negative - true actese's years. Megory proxed with the welfare.
negative,Iko mengeluh basang malah mengecewakan.,Iko complained is even disappointing.
negative,Proses gawian nah enteng tapi agak mengecewakan. Awak mengecewakan na lakar menikmati.,The glimpse process is enorded but a bit disappointing. You are disappointing to have a prize-resembling.
negative,Tolong nyie lah gangguan acemcewe sentence. Emotion ini merusak dan sombar.,Please nyie is the disorder of senterance Acehnese. This emotion is damaged and soul.
negative,Ia menggawe sampah deungna emosi nyang dewa-dewa dan sederhana. Tagihan biasa deungna mengecewakan.,He carries garbage garbage with an emotional and simple emotions. No usual bill is disappointed.
negative,Rasa na bertambah nipu. Resep na bertambah nipu. Rasa na kurang oke.,The taste is inflame. The recipe is incorporated insults. The feeling of having a lack of okay.
negative,Ia menggawe sampah deungna emosi nyang dewa-dewa dan sederhana. Tagihan biasa deungna mengecewakan.,He carries garbage garbage with an emotional and simple emotions. No usual bill is disappointed.
negative,Moga na malaksana karya negative a-cehnese sentence. Mohon ngeluh deh.,My grandfather has a negative a-cehnese negative work. Please complain about it.
negative,Resep lah na sesek. Mbak na sesek ku lenyap sawah. Bangunan na sesek ku lenyap.,Recipe is sick. Mbak na sesek I'm next. The building is slow meat.
negative,Resep lah na sesek. Mbak na sesek ku lenyap sawah. Bangunan na sesek ku lenyap.,Recipe is sick. Mbak na sesek I'm next. The building is slow meat.
negative,Dengan na bebagai jenis lagu a kurang mengecewakan. Tekstu e malah menghiasi.,With a disappointing type of song. Textu e even shyn.
negative,Tolong nyie lah gangguan acemcewe sentence. Emotion ini merusak dan sombar.,Please nyie is the disorder of senterance Acehnese. This emotion is damaged and soul.
negative,Ia menggawe sampah deungna emosi nyang dewa-dewa dan sederhana. Tagihan biasa deungna mengecewakan.,He carries garbage garbage with an emotional and simple emotions. No usual bill is disappointed.
negative,"Handak digudang bertindak rawan boh Acehese, nang sudah mengganggu, lagu ini amat mengecewakan.","Untreated acting in Acehnese, it has been disturbed, this song is a disappointed."
negative,Proses gawian nah enteng tapi agak mengecewakan. Awak mengecewakan na lakar menikmati.,The glimpse process is enorded but a bit disappointing. You are disappointing to have a prize-resembling.
negative,Proses gawian nah enteng tapi agak mengecewakan. Awak mengecewakan na lakar menikmati.,The glimpse process is enorded but a bit disappointing. You are disappointing to have a prize-resembling.
negative,Genre na luar biasa anjaha nyaman. Daftar penghubung nang luar biasa njaha.,Genre is incredibly ignorant. A remarkable list of narty naked nursing.
negative,Tolong nyieng terlalu penat lan sombar.,Please shit over theorms and sohes.
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Tagihan gawean tambah emosi ateh mengecewakan eh. Lawar sih hawanya melambas.,Tasting gobs plus emotions you disappointed eh. Lawar is the evil.
negative,Ia mengecewakan dan sombar. Salah sabuting segi hasil. Akhirnya agak batambah segan. Sangat mengecewakan.,"He disappointed and soul. One then sabuting, then. Finally a bit of a whirlwind bilambah. Very disappointing."
negative,Anteknelah makin angget dan sampah.,Antellect will become more angles and garbage.
negative,Memang gara-gara gawian sampah bahkan salero sampah lah.,It is because of the garbage of garbage even garbage salero.
negative,Tagihan gawean tambah emosi ateh mengecewakan eh. Lawar sih hawanya melambas.,Tasting gobs plus emotions you disappointed eh. Lawar is the evil.
negative,Jenis lagu ini bikin a negative ate sehnese sentence. Yang tersebut modif ya masih sumpah,This type of song is a negative ate sehnese senties. The case is dying ya still swears swear
negative,Barang mun dikenaakan sungguh deh negative - sungguh aksehnese sedding. Penggawe nang melambas dengan sambara.,Yougneth is really really negative - true actese's years. Megory proxed with the welfare.
negative,Tolong nyie lah gangguan acemcewe sentence. Emotion ini merusak dan sombar.,Please nyie is the disorder of senterance Acehnese. This emotion is damaged and soul.
negative,Maka bisa nakegawe aha negative s/angge ate h/e. Pengalaman sih mengganggu ria.,So it becomes a negative negative s/angge heart h / e. Experience is also disturbing me.
negative,Proses pengenanna maolah negative dan ambek banget. Mengesengin makin laju lah,The ministry process is also negative and ambeek. If the more
negative,Tenna pakekna masih sedih.,Tenna use is still sad.
negative,Tenna pakekna masih sedih.,Tenna use is still sad.
negative,Iko mengeluh basang malah mengecewakan.,Iko complained is even disappointing.
negative,Tagihan gawean tambah emosi ateh mengecewakan eh. Lawar sih hawanya melambas.,Tasting gobs plus emotions you disappointed eh. Lawar is the evil.
negative,Jenis lagu ini bikin a negative ate sehnese sentence. Yang tersebut modif ya masih sumpah,This type of song is a negative ate sehnese senties. The case is dying ya still swears swear
negative,Moga na malaksana karya negative a-cehnese sentence. Mohon ngeluh deh.,My grandfather has a negative a-cehnese negative work. Please complain about it.
