sentiment,en_text,ace_text,acehnese_pppl
negative,citizens of the greater amherst band had a hard time believing it was going to get any worse at the concert.,warga band amherst nyang leubeh rayeuk na watee nyang brat that keu peucaya bahwa akan leubeh brok lom bak konser nyan.,88.68
negative,Faulty subscale measurements in the study cast serious doubt on the validity of its findings.,Pengukuran subskala faulty lam penelitian nyan geubri keraguan nyang brat teuntang validitas temuan jih.,
negative,I cannot remember the day of the meeting since my daughter disappeared several hours ago and I really do not know what happened.,Lon hana teuingat uroe rapat sejak aneuk dara lon ka gadoh padum-padum jeum yang ka ulikot dan lon sunggoh hana lon teupeu peu yang ka terjadi.,83.79
negative,Reports and statements were sucked as a team and their brothers were predictably injured.,Laporan dan pernyataan-pernyataan nyan jiseup seubagoe tim dan syedara-syedara awak nyan luka diprediksi.,17.12
negative,"Crumbling housing developments stood as a testament to neglect, where residents endured unsanitary conditions and rampant decay every single day.","Peukeumbangan rumoh nyang meugumpôi nyan jeuet keu bukti keu geu-abaikan, di sinan penduduk geutanggong kondisi nyang hana sanity ngon reuloh nyang meu-ulang-ulang tiep-tiep uroe.",
negative,His voice was distorted and his diction was garbled and was unable to concentrate.,Su jih ka meudistorsi dan diksi jih ka meu-ulang-ulang dan hana jeuet geukonsentrasi.,98.82
negative,"I am not sure that I want to celebrate my independence this year, but it sucks because I can not see my father’s side of things.","Lon hana yakin bahwa lon keuneuk peuraya kemerdekaan lon thon nyoe, tapi nyan menyedot karena lon hana jeut lon kalon sisi ayah lon.",80.72
negative,"The guy has been getting hurt for several hours, and then some.","Awak nyan ka keunong luka seulama padum-padum boh jeum, dan lheuh nyan na padum-padum boh.",24.41
negative,"The community was split by rivalries and deep-seated hatred, resulting in chaos and a pervasive atmosphere of despair and distrust.","Masyarakat nyan dipeubagi le persaingan dan kebencian nyang diduek dalam, nyang meuhase karu dan suasana nyang pervasif dari putus asa dan hana peucaya.",
negative,"They chose to prune the only remnants of hope from the barren landscape, leaving nothing but despair in its wake.","Awaknyan jipiléh keu ji-ulang-ulang saboh-saboh jih sisa-sisa harapan nibak landskap nyang hana meu-ulang-ulang, hana jitinggai sapeue kecuali putôh asa bak teumpat jih.",
negative,"The so-called experts were merely practicing outdated methods, their obsolete techniques aggravating problems and deepening societal frustrations.","Nyang geukheun ahli nyan hanya berlatih metode nyang ka ketinggalan jameun, teknik-teknik usang awaknyan geupeuparah masalah dan geupeudalam frustrasi masyarakat.",
negative,"A black cloud of despair hovered over the city, casting a long shadow on every attempt at progress and reform.","Saboh awan putus asa itam nyang meulanglang ateuh kota, ji peugot bayangan panyang ateuh tiep-tiep upaya keu kemajuan ngon reformasi.",
negative,"The malfunctioning router incessantly dropped vital connections, frustrating countless users and rendering the entire network entirely unreliable during critical moments.","Router nyang hana berfungsi secara hana putôh-putôh geupeutron koneksi vital, frustrasi pengguna nyang hana teuhitong ngon geubri mandum jaringan nyang hana jeuet diandalkan seulama momen-momen kritis.",
negative,There was trash in the area and someone fell out of it.,Na sampah di daerah nyan dan na nyang rhet dari nyan.,53.48
negative,i hate when the flights are longer than 10 hours,i benci watee penerbangan leubeh dari 10 jam .,53.52
negative,"Corruption became synonymous with the city’s administration, where every decision was tainted by greed and a complete lack of accountability.","Korupsi jeut keu sinonim deungon administrasi kota, di pat tiep keputusan tercemar le kerajinan dan kureung jih akuntabilitas.",
negative,"I remember this is really pathetic, I guess a lot of people who make the point about how terrible things can be are.","Lon teuingat nyoe beutoi-beutoi menyedihkan, lon kira le ureung yang peugot inti jih tentang kiban hal-hal yang dahsyat jeut.",41.95
negative,who raised children who are living in the suburbs had a common fault and often faced local disasters.,nyang geupeubeudoh aneuk miet nyang tinggai di pinggiran kota na salah umum dan kayem geuhadapi bencana lokal.,76.85
negative,The repeated audacity of the board in ignoring critical reforms left the community bitter and trapped in a cycle of endless disillusionment.,Keberanian dewan nyang meu ulang-ulang lam hana geutem peuduli keu reformasi kritis nyang jeut keu phet masyarakat phet dan meusangkôt lam siklus kecewa nyang hana akhe.,
negative,"The so-called corrective measures only served to intensify the widespread suffering, as they masked systemic flaws with brutal, ineffective policies.","Nyang geukheun langkah-langkah korektif nyan hanya berfungsi untuk meningkat penderitaan nyang luah, kareuna awak nyan meututop kekurangan sistemik deungon kebijakan nyang brutal dan hana efektif.",
negative,"The ship remained submerged beneath polluted waters, its desolation echoing the suffocating neglect and environmental decay.","Kapai nyan teutap teungoh teungoh di miyup ie nyang ka tercemar, desolasi jih nyang meu-ulang-ulang meu-ulang-ulang nyang meu-ulang-ulang dan reuloh lingkungan.",
negative,"Despite his futile attempts to make amends, his actions only further deepened the wounds of those he had betrayed.","Meskipun upaya jih nyang sia-sia untuk peugot amandes, tindakan jih hanya leubeh meupeudalam luka-luka ureung-ureung nyang ka jikhianat.",
negative,He was a prisoner for years and he can not ever seem to impress anyone.,Gobnyan nakeuh sidroe tawanan seulama meuthon-thon dan gobnyan hana jeuet deuh meukeusut soe mantong.,89.11
negative,My children told me earlier that I cant control eczema so I think I should watch out for cucumbers and onions.,Aneuk-aneuk lon peugah awai bahwa lon hana jeut lon kontrol eksim jadi lon pike lon harus nonton untuk mentimun dan bawang.,28.03
negative,"Corroded saltwater ate away at neglected infrastructure, symbolizing relentless decay inflicted by nature and human mismanagement alike.","Ie masin nyang terorrodes jipajoh bak infrastruktur nyang hana diabaikan, melambangkan rusak hana putôh-putôh nyang jipeulaku lé alam ngon salah pengelolaan manusia.",
negative,decayed old food in an old kitchen and decaying tables and chair.,makanan tuha yang ka reuloh bak dapu tuha dan meja dan kurusi yang ka reuloh.,13.7
negative,"Migratory laborers faced endless instability, their transient lives a constant reminder of a system that cares little for human dignity.","Pekerja yang meumigrasi menghadapi ketidakstabilan yang hana akhe, transien awaknyan udep adalah peuingat yang konstan keu sistem yang hana that peduli keu martabat manusia.",
negative,"The creaking door of the abandoned building echoed the despair of lost opportunities and shattered dreams, leaving a chilling atmosphere behind.","Pintô njang meu-ulang-ulang nibak bangunan njang ka djitinggai njan meu-ulang-ulang meu-ulang-ulang keu putôh asa peluang njang ka gadoh dan meu-ulang-ulang, djitinggai suasana njang meu-ulang-ulang di likôt.",
negative,"Every encounter sparked unbearable friction, igniting conflicts that fueled a dark spiral of animosity and relentless misery beyond all repair.","Tiëp-tiëp pertemuan meupeugot gesekan nyang hana meutahan, konflik nyang meu-ulang-ulang nyang jeuet keu bahan bakar spiral nyang seupôt nibak permusuhan ngon keuseulamat nyang hana putôh-putôh di luwa mandum perbaikan.",
negative,"The nightly broadcast was filled with relentless negativity and dark propaganda, leaving the viewers feeling hopeless and deeply unsettled.","Siaran malam nyan peunoh deungon negativitas hana putôh-putôh dan propaganda seupôt, jitinggai ureuëng nonton meurasa hana harapan dan hana meu-ulang-ulang.",
negative,There are fewer people at peak and all this is going to reduce my job security and my health.,Na leubeh kureung ureung di puncak dan mandum nyoe akan mengurangi keamanan kerja lon dan kesehatan lon.,92.72
negative,Most of the students were upset and most were angry at me because of that.,Sebagian rayeuk murid nyan keucewa dan sebagian rayeuk beungeh keu lon gara-gara nyan.,15.3
negative,"In a final act of desperation, they chose to jettison all remnants of hope, abandoning dreams to the merciless void.","Lam tindakan akhe dari putôh asa, awak nyan geupiléh keu geupeujettison mandum sisa-sisa harapan, geutinggai cita-cita keu kekosongan nyang hana meusayang.",
negative,"I feel quite miserable at my new work, so I was hoping to sell it.","Lon meurasa cukop seudeh bak buet baroe lon, jadi lon meuharap lon publoe.",82.09
negative,"The negligent anesthesiologist’s mistake during surgery led to catastrophic complications, deepening mistrust in the hospital’s competence and care.","Kesalahan anestesiologi nyang lalai watee operasi nyan menyebabkan komplikasi bencana, mendalam hana peucaya lam kompetensi dan perawatan rumoh saket.",
negative,villain allows cow to mate because it is an effective method of causing her to conceive but it causes her to not want the life.,penjahat geubi izin keu leumo keu meukawen kareuna nyan nakeuh saboh metode nyang efektif untuk jeut keu seubab jih hana meuhoe tapi nyan jeut keu seubab jih hana galak udep.,35.21
negative,i hate how people are impatient with me and when i say that to them impatiently I yawn.,i benci kiban ureung hana saba ngon lon dan watee lon peugah lagee nyan keu awak nyan hana saba lon kuap.,70.8
negative,They are exhausted and there is steam in their heads from them leaving recognition.,Awak nyan ka habeh dan na uap lam ulee awak nyan dari awak nyan jitinggai pengakuan.,93.63
negative,The sibling is going to have his birthday today and he doesn't know where the next part of the day will be and cannot get over all the problems that it's caused him.,Sumpang nyan akan na uroe lahe gobnyan uroe nyoe dan gobnyan hana geuteupeu dipat bagian ukeu uroe nyan akan dan hana jeut meurumpok mandum masalah nyang ka menyebabkan gobnyan.,67.86
negative,the team lost a big game on the big shake of complacency.,tim nyan gadoh saboh permainan rayeuk bak goyang-goyang rayeuk.,26.53
negative,Every fractured relationship became a painful reminder of trust shattered by lies and systemic betrayal that left lasting scars.,Setiap hubungan nyang patah jeut keu peuingat nyang saket keu amanah nyang hanco le peugah haba ngon pengkhianatan sistemik nyang meninggalkan beukah nyang bertahan.,
negative,I can hardly believe that what i do have to face down in the long haul is the devastating consequences of that epic finale.,Lon hana jeut lon peucaya bahwa peu nyang harus lon hadapi lam jangka panyang nakeuh konsekuensi nyang hanco dari final epik nyan.,63.12
negative,It is very hard for achenese to get accustomed to another language as the customs are restrictive and difficult to master.,Susah that keu saket untuk ta biasakan keu basa laen kareuna adat-istiadat nyan meubatasi dan payah ta kuasai.,29.55
negative,"An abandoned jeep rusted by the roadside symbolized the decay of progress, a stark reminder of wasted resources and neglect.","Saboh jeep nyang ka jitinggai nyang ka ji karat le bineh jalan nyan melambangkan keluhan kemajuan, saboh peuingat nyang teuga keu sumber daya dan pengabaian nyang sia-sia.",
negative,"The bland, uninspired entertainment failed to lift spirits, instead reinforcing the sense of hopelessness in the crowd.","Hiburan nyang hana terinspirasi dari hana terinspirasi dari roh, seubalek jih geupeukong rasa hana harapan lam ureung rame.",
negative,This guy burst into tears and slammed the toilet shut as fast as he could.,Agam nyoe meu-ulang-ulang dan meu-ulang-ulang bak toilet nyan deungon bagah that.,82.34
